name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
hDenV2BrazilSP-CEVD_2300484202,2II_F.1.2,10017,91,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2300485202,2II_F.1.2,10158,91,10248,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2300486202,2II_F.1.2,10130,91,10220,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2300487202,2II_F.1.2,10017,91,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2300683202,2II_F.1.2,10022,91,10112,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35740232820,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35741001120,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35741267120,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35741792120,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35742449020,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35742536120,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35743049920,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35744273220,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35744266220,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35744887920,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35744285420,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35745719320,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilMG-IAL-35745214520,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35745420120,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35745442420,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35745650720,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35746452320,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35750536320,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35763555720,2II_F.1.2,10423,1,10423,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2400291202,2II_F.1.2,10017,91,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2400175202,2II_F.1.2,10018,90,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2400174202,2II_F.1.2,10018,90,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35768138320,2II_F.1.2,10386,49,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35747777020,2II_F.1.2,10386,49,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35746756820,2II_F.1.2,10386,49,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35749077820,2II_F.1.2,10386,49,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35748822820,2II_F.1.2,10386,49,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-USP-107172010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107182010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107192010|E,2III_C,510,1942,2454,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107202010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107212010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107222010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107232010|E,2III_C,529,1915,2443,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107242010|E,2III_C,387,2068,2454,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107252010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107262010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107272010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107282010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107292010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107302010|E,2III_C,542,1915,2456,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107312010|E,2III_C,350,1915,2264,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107322010|E,2III_C,479,1945,2423,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107332010|E,2III_C,536,1915,2450,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-USP-107342010|E,2III_C,481,1942,2422,dengue virus type 2,,III,100,C,100,Related to but not part of 2,,,
hDenV2BrazilSP-ECA-46_9202010|,2III_C,10542,34,10576,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-ICR-9212010|EPI,2III_C,10539,34,10573,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-039332010|E,2III_C,889,2503,3391,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-059352010|E,2III_C,927,2485,3411,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-069362010|E,2III_C,889,2509,3397,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-079372010|E,2III_C,927,2485,3411,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-089382010|E,2III_C,927,2485,3411,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-019312010|E,2III_C,883,2515,3397,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IMT-029322010|E,2III_C,430,2958,3387,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilBSI-087FIG_1914201,2III_C.1.1,10708,10,10716,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-Fiocruz-177_228,2III_C,10028,84,10111,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-Fiocruz-176_228,2III_C,8487,84,8570,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-Fiocruz-172_228,2III_C,10026,84,10109,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-YSPH-23022019|E,2III_C.1.1,9972,301,10272,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-YSPH-23032019|E,2III_C.1.1,9844,398,10241,dengue virus type 2,,III,100,C,100,1,100,1,71
hDenV2BrazilSP-YSPH-23092019|E,2III_C.1.1,10168,105,10272,dengue virus type 2,,III,100,C,100,1,100,1,98
hDenV2BrazilSP-YSPH-23082019|E,2III_C.1.1,10176,97,10272,dengue virus type 2,,III,100,C,100,1,100,1,80
hDenV2BrazilSP-YSPH-23072019|E,2III_C.1.1,10167,106,10272,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-YSPH-23062019|E,2III_C.1.1,9986,287,10272,dengue virus type 2,,III,100,C,100,1,100,1,62
hDenV2BrazilSP-YSPH-23042019|E,2III_C.1.1,10176,97,10272,dengue virus type 2,,III,100,C,100,1,100,1,98
hDenV2BrazilSP-YSPH-23002019|E,2III_C.1.1,10176,97,10272,dengue virus type 2,,III,100,C,100,1,100,1,83
hDenV2BrazilSP-YSPH-23012019|E,2III_C.1.1,9856,394,10249,dengue virus type 2,,III,100,C,100,1,100,1,75
hDenV2BrazilSP-YSPH-22992019|E,2III_C.1.1,10176,97,10272,dengue virus type 2,,III,100,C,100,1,100,1,81
hDenV2BrazilSP-YSPH-23112019|E,2III_C.1,9974,299,10272,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-YSPH-22982019|E,2III_C.1.1,9955,318,10272,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-YSPH-22962019|E,2III_C.1.1,9989,284,10272,dengue virus type 2,,III,100,C,100,1,100,1,58
hDenV2BrazilSP-YSPH-22952019|E,2III_C.1.1,9979,294,10272,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-YSPH-22972019|E,2III_C.1.1,9974,299,10272,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-YSPH-22942019|E,2III_C.1.1,9910,363,10272,dengue virus type 2,,III,100,C,100,1,100,1,72
hDenV2BrazilSP-YSPH-22902018|E,2III_C.1.1,9985,288,10272,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-YSPH-22892018|E,2III_C.1,9874,399,10272,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-YSPH-23152010|E,2III_C,9986,287,10272,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-YSPH-23142010|E,2III_C,10169,97,10265,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-YSPH-23132010|E,2III_C,9971,302,10272,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-YSPH-23102010|E,2III_C,9772,396,10167,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-YSPH-23122019|E,2III_C.1.1,10164,109,10272,dengue virus type 2,,III,100,C,100,1,100,1,90
hDenV3BrazilSP-FMRP-0000001200,3III_C,687,1655,2341,dengue virus type 3,,III,100,C,100,Related to but not part of 2,,,
DenV3mosquitoBrazilSP-USP-0119,3III_C,569,8244,8812,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-USP-00000022009,3III_C,1479,935,2413,dengue virus type 3,,III,100,C,100,Related to but not part of 2,,,
hDenV3BrazilSP-USP-00000042010,3III_C,886,8242,9127,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-USP-00000032010,3III_C,886,8242,9127,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6522006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-6492006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61042006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-61092006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6922006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6782006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6742006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,97,Could not assign,,,
hDenV3BrazilSP-FAMERP-6752006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6902006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6832006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6322006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6542006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6992006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6012006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61242006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6222006|,3III_C,398,8332,8729,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6232006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6572006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6562006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6622006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61132006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61612006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61592006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61572006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-06144200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06129200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06142200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06195200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06128200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-06662006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06139200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06143200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06-157un,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-06112200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06111200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06110200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,97,Could not assign,,,
hDenV3BrazilSP-FAMERP-61972006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6652006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6462006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,97,Could not assign,,,
hDenV3BrazilSP-FAMERP-61402006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61032006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61312006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06146200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-06982006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06972006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06962006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6952006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-6942006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6672006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6702006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6792006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6552006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,97,Could not assign,,,
hDenV3BrazilSP-FAMERP-6892006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61932006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6342006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61322006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06122200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-06121200,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-06172006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61272006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-61382006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61352006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61332006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-61192006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61172006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6642006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,95,Could not assign,,,
hDenV3BrazilSP-FAMERP-61162006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61182006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6852006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61982006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6412006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6352006|,3III_C,400,8332,8731,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61912006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,97,Could not assign,,,
hDenV3BrazilSP-FAMERP-61962006,3III_C.1,399,8332,8730,dengue virus type 3,,III,100,C,98,1,52,,
hDenV3BrazilSP-FAMERP-6592006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6802006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-61942006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-6822006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61232006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Could not assign,,,
hDenV3BrazilSP-FAMERP-61412006,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,98,Could not assign,,,
hDenV3BrazilSP-FAMERP-6422006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,99,Could not assign,,,
hDenV3BrazilSP-FAMERP-6392006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,100,Related to but not part of 1,,,
hDenV3BrazilSP-FAMERP-6812006|,3III_C,399,8332,8730,dengue virus type 3,,III,100,C,96,Could not assign,,,
hDenV3BrazilSP-IAL-35738020920,3III_B.3,10636,17,10652,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35743351320,3III_B.3,10693,1,10693,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35739865520,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35739760620,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35740390020,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35742694920,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35742570920,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-HBLPV-562023|EP,3III_B.3,9998,137,10134,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-FAMERP-VELPV-41,3III_B.3,10033,132,10164,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35759167720,3III_B.3,10442,1,10442,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35761253920,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35758015420,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
hDenV3BrazilSP-IAL-35766088720,3III_B.3,10173,95,10267,dengue virus type 3,,III,100,B,100,3,100,,
DenV3mosquitoBrazilSP-USP_1931,3V,287,134,420,dengue virus type 3,,V,100,,,,,,
DenV3mosquitoBrazilSP-USP_1903,3V,288,134,421,dengue virus type 3,,V,100,,,,,,
hDenV4BrazilSP-USP-031CDPun|EP,4II_B,622,2615,3236,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-USP-05CMFun|EPI,4II_B,580,2656,3235,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-USP-13CSPun|EPI,4II_B,718,2591,3308,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-USP-KRTun|EPI_I,4II_B,611,2647,3257,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-USP-08ACACun|EP,4II_B,720,2589,3308,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-USP-JCBPun|EPI_,4II_B,608,2629,3236,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-SPH3298942012|E,4II_B,9788,102,9889,dengue virus type 4,,II,100,B,100,,,,
hDenV4BrazilSP-ALI-SPH329894_2,4II_B,9788,102,9889,dengue virus type 4,,II,100,B,100,,,,
